seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,gravity_z,gravity_y,gravity_x,gyroscope_z,gyroscope_y,gyroscope_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,magnetometer_z,magnetometer_y,magnetometer_x,compass_magneticBearing,barometer_relativeAltitude,barometer_pressure,location_verticalAccuracy,location_longitude,location_latitude,annotation_text,annotation_millisecond_press_duration,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,GIS_Elevation,Temperature (°C),Humidity (%),Cloud Cover (%),Wind Speed (km/h)
1.09,1.084350258,0.286596298,0.399463549,0.940113574,9.759228706,0.209822699,0.016340632,-0.119576778,0.133168519,0.528732717,0.470032215,0.480767354,0.518048406,-0.219591342,-1.472413838,-1.79033649,-3.825000048,-48.20625305,27.22500038,209.4560569,,,,88.5313747,24.3732946,,,1.395494175,9.529176712,0.58097735,-14.26875019,-63.69375229,11.92500019,0.008857539,-0.117438756,0.134084821,1.395494175,9.529176712,0.58097735,20.08308187310504,32,83,18,21
1.1,0.545064926,-0.058779716,-0.013992965,0.947341859,9.758609295,0.206052706,-0.056169018,0.048563751,-0.024984369,0.529135734,0.470234215,0.480186135,0.517992586,-0.214182988,-1.471773386,-1.786172152,-5.306250095,-49.91250229,26.88750076,208.3110225,,,,88.5313747,24.3732946,,,1.270588845,9.546764135,-0.125623192,-15.73125076,-65.40000153,11.58750057,-0.06365211,0.050701777,-0.024068074,1.270588845,9.546764135,-0.125623192,20.09160164693669,32,83,18,21
1.11,0.527321219,-0.362898827,-0.755762696,0.966074407,9.756930351,0.198520705,-0.023212862,0.102014419,-0.20830489,0.529785097,0.470279574,0.479146153,0.518250763,-0.20267114,-1.470055223,-1.776139021,-8.118750572,-47.90625,29.40000153,211.5373849,-0.478256226,996.5379028,,88.5313747,24.3732946,,,2.213360953,9.980941772,-0.630748045,-18.5625,-63.39375305,14.10000038,-0.030695956,0.104152445,-0.207388595,2.213360953,9.980941772,-0.630748045,20.08647630942793,32,83,18,21
1.12,1.749729633,0.275176525,-0.83097595,0.9915874,9.754480362,0.192842543,0.016890411,0.015821398,-0.138727393,0.530865431,0.470293954,0.477772415,0.518400073,-0.192104101,-1.467604816,-1.767894387,-4.575000286,-46.44375229,29.36250114,212.3017449,,,,88.5313747,24.3732946,,,3.820141375,9.946963787,-0.518644318,-15.01875019,-61.91250229,14.06250095,0.009407318,0.017959424,-0.137811094,3.820141375,9.946963787,-0.518644318,20.117247356033044,32,83,18,21
1.13,2.813218832,-0.203005314,-0.367133889,1.019709587,9.75160408,0.191753469,0.039248063,-0.027427829,0.033292131,0.532748431,0.470689297,0.475878909,0.517850995,-0.185878009,-1.464794397,-1.766395986,-6.618750095,-46.51875305,26.98125076,210.1140778,,,2.510401011,88.5313747,24.3732946,,,3.3576087,9.41336422,0.37710886,-17.0625,-62.00625229,11.68125057,0.031764968,-0.025289803,0.034208428,3.3576087,9.41336422,0.37710886,20.112446192179547,32,83,18,21
1.14,2.095720172,-0.134545326,0.605427876,1.033141673,9.750175476,0.192592457,-0.066889693,-0.027030767,0.084757488,0.533987433,0.471121088,0.474730715,0.517235816,-0.184302345,-1.463423669,-1.768259823,-5.268750191,-51.00000381,27.05625153,207.9466076,,,,88.5313726625,24.3732943875,,,2.789552641,10.21208858,0.962393272,-15.69375038,-66.46875,11.75625038,-0.074372787,-0.02489274,0.085673785,2.789552641,10.21208858,0.962393272,20.105572616360043,32,83,18,21
1.15,0.894310653,0.656326771,0.531963319,1.046409309,9.748876572,0.186562292,-0.116155937,0.038056875,-0.040989026,0.534750372,0.471456304,0.473684341,0.517101586,-0.176444031,-1.462195873,-1.762684286,-7.668750286,-47.19375229,29.02500153,211.592259,-0.449188232,996.5343018,,88.531370625,24.373294175,,,1.753939003,11.39821076,0.372682128,-18.09375,-62.66250229,13.72500038,-0.123639029,0.040194901,-0.040072729,1.753939003,11.39821076,0.372682128,20.115300224625116,32,83,18,21
1.16,0.325816095,1.289866447,-0.71646215,1.072253883,9.74621439,0.178587884,-0.007177662,0.112460203,-0.248805228,0.53562066,0.471358135,0.472389296,0.517474771,-0.165059686,-1.459721625,-1.7529971,-2.831250191,-47.30625153,28.33125114,210.9169792,,,,88.5313685875,24.3732939625,,,1.28207438,10.63418236,-0.962871847,-13.27500057,-62.79375076,13.03125095,-0.014660754,0.114598234,-0.247888929,1.28207438,10.63418236,-0.962871847,20.11294034294239,32,83,18,21
1.17,0.671852469,0.629016876,-1.021533787,1.115495265,9.741438389,0.17398642,0.086590081,0.176387206,-0.383470371,0.537232131,0.470905766,0.470502928,0.517934173,-0.154747948,-1.455416203,-1.745278597,-5.831250191,-47.70000076,26.00625038,208.5994127,,,,88.53136655,24.37329375,,,1.983171415,10.21543846,-0.540299353,-16.27500153,-63.18750381,10.70625019,0.07910699,0.178525232,-0.382554069,1.983171415,10.21543846,-0.540299353,20.088834305196105,32,83,18,21
1.18,1.287608981,0.135786057,-0.289072484,1.154074907,9.736990929,0.17180185,0.032406377,0.211664647,-0.392358446,0.538912535,0.470623761,0.468691617,0.518087566,-0.147780627,-1.451534033,-1.741375208,-7.181250095,-49.78125381,24.71250153,206.4008057,,,,88.5313645125,24.3732935375,,,2.876172781,9.643075228,-0.140578329,-17.625,-65.26875305,9.412500381,0.024923283,0.213802671,-0.39144215,2.876172781,9.643075228,-0.140578329,20.11798570928307,32,83,18,21
1.19,1.749452293,-0.691168308,-0.468100071,1.198219836,9.73170948,0.168109097,0.000397,0.182954001,-0.38832674,0.54093945,0.470442638,0.466466442,0.518146992,-0.139429823,-1.447099268,-1.737047017,-4.837500095,-49.55625153,25.66875076,207.3828918,-0.613006592,996.553894,,88.53136247500001,24.373293325,,,2.97332139,9.676574516,-0.574277431,-15.28125095,-65.02500153,10.36875057,-0.007086032,0.185092027,-0.387410444,2.97332139,9.676574516,-0.574277431,20.105237238818976,32,83,18,21
1.2,1.667200565,-0.17323494,-1.163892537,1.24728471,9.725723743,0.157688767,0.000611,0.013286309,-0.258548524,0.54283908,0.470215335,0.464008018,0.518574387,-0.125784997,-1.442241311,-1.727117658,-6.975000381,-49.21875381,24.35625076,206.3288343,,,,88.5313604375,24.3732931125,,,3.056591654,9.030991364,-1.553420448,-17.41875076,-64.70625305,9.056250572,-0.006872229,0.015424336,-0.257632226,3.056591654,9.030991364,-1.553420448,20.1179653845732,32,83,18,21
1.21,1.866595984,-1.158474445,-1.47983861,1.278990328,9.721731663,0.149856903,0.084329884,0.020708316,-0.104518963,0.54430452,0.470326126,0.462150171,0.518596888,-0.116641033,-1.439102948,-1.72139591,-7.443750381,-48.73125076,25.81875038,207.9155,,,,88.5313584,24.373292900000003,,,3.219542861,8.663214326,-0.220737871,-17.88750076,-64.21875,10.51875019,0.07684679,0.022846343,-0.103602666,3.219542861,8.663214326,-0.220737871,20.12430303518684,32,83,18,21
1.22,1.784962416,-0.646570683,0.977192223,1.305997074,9.71805048,0.15553613,-0.001435532,0.025473061,-0.099632047,0.545997053,0.470224336,0.460762039,0.518145084,-0.118529417,-1.436275005,-1.726726651,-3.918750048,-47.58750153,26.47500038,209.0890938,,,,88.5313563625,24.3732926875,,,3.402115297,9.087940216,1.570648789,-14.36250019,-63.05625153,11.17500019,-0.008918625,0.027611088,-0.098715748,3.402115297,9.087940216,1.570648789,20.10490828459169,32,83,18,21
1.23,2.692375898,-0.650976181,1.215971947,1.334716797,9.714086533,0.159390382,-0.088728108,0.002596175,-0.052076223,0.547818184,0.470233709,0.459160596,0.517635614,-0.118859336,-1.433292687,-1.731011748,-9.487500191,-47.85000229,24.80625153,207.4029882,-1.178451538,996.6207886,,88.531354325,24.373292475,,,4.3740798,9.588518906,0.928893745,-19.93125153,-63.33750153,9.506250381,-0.096211202,0.004734202,-0.051159925,4.3740798,9.588518906,0.928893745,20.10136515583609,32,83,18,21
1.24,3.127259731,0.458842278,-0.335249618,1.348267376,9.712351322,0.150986798,-0.093187423,-0.003726275,0.140193466,0.549170643,0.471155122,0.457460523,0.516869426,-0.111521889,-1.43200624,-1.728429317,-8.212500572,-48.45000076,27.05625153,209.1805875,,,,88.5313522875,24.3732922625,,,4.182055831,10.06481028,-0.868594601,-18.65625,-63.93750381,11.75625038,-0.100670517,-0.001588248,0.141109764,4.182055831,10.06481028,-0.868594601,20.11194092748589,32,83,18,21
1.25,2.70663476,0.931511879,-1.352579117,1.342051864,9.713404655,0.138029367,-0.068722289,-0.091935151,0.313679066,0.549369276,0.472249985,0.456677526,0.51635164,-0.102489091,-1.43278563,-1.721996546,-4.912500381,-49.21875381,27.78750038,209.4478298,,,,88.53135025,24.37329205,,,3.673939943,10.48152037,-1.084427238,-15.35625076,-64.70625305,12.48750019,-0.076205382,-0.089797121,0.314595368,3.673939943,10.48152037,-1.084427238,20.12679910112163,32,83,18,21
1.26,2.447845459,0.040544033,-1.084810197,1.329493463,9.715219021,0.131579123,-0.02660316,-0.128709212,0.375620753,0.549366325,0.473175958,0.456419796,0.515734345,-0.098639913,-1.434138656,-1.719947994,-4.443750381,-49.50000381,26.55000114,208.2074901,,,,88.5313482125,24.3732918375,,,3.908436537,10.14221811,-0.181854521,-14.88750076,-64.98750305,11.25,-0.034086255,-0.126571181,0.376537049,3.908436537,10.14221811,-0.181854521,20.15019587884763,32,83,18,21
1.27,2.410210729,-0.063269138,-0.248784907,1.301866651,9.719074249,0.122585591,-0.111513365,-0.250271302,0.518074423,0.548903316,0.474565655,0.456520021,0.514860928,-0.093865465,-1.437057137,-1.716872513,-6.393750191,-50.02500153,27.16875076,208.5065375,-1.696334839,996.682312,,88.53134617500001,24.373291625,,,3.41336149,10.33878839,-0.306281297,-16.83750153,-65.49375153,11.86875057,-0.118996459,-0.248133272,0.518990713,3.41336149,10.33878839,-0.306281297,20.1602697916001,32,83,18,21
1.28,0.836403072,-1.011901379,-1.107182786,1.256908774,9.725134373,0.110219847,-0.054061533,-0.305890545,0.525038272,0.547271132,0.475940347,0.457598105,0.514371961,-0.087443523,-1.441777527,-1.709594309,-7.143750191,-48.60000229,28.48125076,210.3717501,,,,88.5313441375,24.3732914125,,,0.868594596,8.73140974,-1.191625679,-17.58750153,-64.0687561,13.18125057,-0.061544626,-0.303752512,0.525954574,0.868594596,8.73140974,-1.191625679,20.134744517329352,32,83,18,21
1.29,-1.182194263,-0.245834827,-0.920135438,1.207728803,9.731453896,0.102339577,-0.010109812,-0.213863757,0.381973749,0.544976205,0.476719677,0.459522709,0.514371157,-0.084526256,-1.446883917,-1.703221262,-7.143750191,-48.60000229,28.48125076,210.3717501,,,2.460175037,88.5313421,24.3732912,Bump,128.0,-0.51086764,9.620941639,-0.473778866,-17.58750153,-64.0687561,13.18125057,-0.017592905,-0.211725736,0.382890046,-0.51086764,9.620941639,-0.473778866,20.163398380662205,32,83,18,21
1.3,-2.362489104,0.345420361,0.50383842,1.186804056,9.734045982,0.101169184,-0.027091853,-0.011423172,-0.043432486,0.543470711,0.476472095,0.46093832,0.514926851,-0.085039586,-1.449036658,-1.699998677,-5.737500191,-47.90625,27.20625114,209.5925067,,,,88.53134161,24.373291144,Bump,,-0.872423153,10.50640564,1.129890859,-16.18125153,-63.39375305,11.90625,-0.034574946,-0.009285145,-0.042516189,-0.872423153,10.50640564,1.129890859,20.16766748223472,32,83,18,21
1.31,-0.461956024,0.626861572,1.119710281,1.211547077,9.730956078,0.10446265,-0.040317075,0.193033269,-0.359035771,0.544149637,0.475690633,0.460376427,0.515434474,-0.086019825,-1.446474016,-1.70093441,-6.337500095,-48.28125381,26.36250114,208.6353964,-1.384552002,996.6453857,,88.53134112000001,24.373291088,Bump,,1.441436356,10.01683407,0.69631139,-16.78125,-63.75000381,11.0625,-0.047800169,0.195171297,-0.358119477,1.441436356,10.01683407,0.69631139,20.16703966687804,32,83,18,21
1.32,1.236376405,1.023576736,-7.89e-05,1.24526608,9.7267313,0.102021553,-0.015118903,0.219239366,-0.342878401,0.545606792,0.475426316,0.458779812,0.515561998,-0.081744477,-1.443042397,-1.699332356,-6.337500095,-48.28125381,26.36250114,208.6353964,,,,88.53134063,24.373291032,Bump,,2.72961247,9.558130026,-0.989432152,-16.78125,-63.75000381,11.0625,-0.022601997,0.2213774,-0.341962099,2.72961247,9.558130026,-0.989432152,20.16909183780212,32,83,18,21
1.33,1.85130322,-0.115557194,-1.587298632,1.268050194,9.723893642,0.090998087,0.019211697,0.10146464,-0.091324283,0.546690971,0.475773603,0.457150534,0.515539914,-0.071654268,-1.440791726,-1.692335308,-2.625,-51.80625153,23.45625114,204.3595312,,,,88.53134014,24.373290976,Bump,,3.472942781,8.854879284,-2.298545408,-13.06875038,-67.29375458,8.15625,0.011728603,0.103602667,-0.090407988,3.472942781,8.854879284,-2.298545408,20.182791197230483,32,83,18,21
1.34,2.245919108,-1.48682332,-2.270499945,1.294645131,9.720499992,0.078121722,0.072845625,0.102167137,-0.080023287,0.548292518,0.476469696,0.454937086,0.515154004,-0.060282161,-1.438149929,-1.685876966,-5.4375,-46.95000076,28.57500076,211.3257894,,,,88.53133965,24.37329092,Bump,,3.878286934,9.507641411,-0.972443122,-15.88125038,-62.43750381,13.27500057,0.065362532,0.104305163,-0.079106988,3.878286934,9.507641411,-0.972443122,20.21084300537876,32,83,18,21
1.35,2.588467002,-0.049136162,-0.342544675,1.327273011,9.716171741,0.068378747,-0.067408928,-0.049174614,-0.114292797,0.549862504,0.476681679,0.452882245,0.515095323,-0.051482586,-1.434853613,-1.680989087,-5.4375,-46.95000076,28.57500076,211.3257894,-0.967071533,996.5957031,,88.53133916,24.373290864,Bump,,4.394418776,10.03310537,0.254237408,-15.88125038,-62.43750381,13.27500057,-0.074892021,-0.047036588,-0.113376506,4.394418776,10.03310537,0.254237408,20.1888428721804,32,83,18,21
1.36,3.794257998,0.131461143,0.047861546,1.344250619,9.713859081,0.065612204,-0.017073671,-0.089491691,0.190040036,0.551214993,0.477151468,0.451429546,0.514489561,-0.048770571,-1.43312335,-1.682172656,-3.375000238,-46.65000153,29.13750076,211.98882,,,,88.53133867,24.373290808,Bump,,4.622933388,9.832108307,-0.044985065,-13.81875038,-62.11875153,13.83750057,-0.024556765,-0.087353665,0.190956329,4.622933388,9.832108307,-0.044985065,20.198563844101084,32,83,18,21
1.37,1.032826543,-0.285402298,0.058542807,1.324905574,9.716450214,0.074425362,0.081245016,-0.2064723,0.357203178,0.551252604,0.477741152,0.451898068,0.513489902,-0.056130975,-1.435063779,-1.690690577,-6.168750286,-46.03125,28.42500114,211.6959648,,,,88.53133818,24.373290752,Bump,,1.462971759,9.510991478,0.513978301,-16.61250114,-61.50000381,13.12500095,0.073761921,-0.204334266,0.35811948,1.462971759,9.510991478,0.513978301,20.207130649775088,32,83,18,21
1.38,-0.049036026,0.886929989,1.147644728,1.30786705,9.718727589,0.078762017,-0.037843072,0.001282817,0.152655109,0.550835073,0.478023812,0.452560022,0.513091981,-0.060149113,-1.436788559,-1.694305301,-6.206250191,-49.51875305,27.20625114,208.7849697,,,,88.53133769,24.373290696,Bump,,1.01036936,11.24686456,1.301695526,-16.65000153,-65.0062561,11.90625,-0.045326166,0.003420842,0.153571407,1.01036936,11.24686456,1.301695526,20.19424308566157,32,83,18,21
1.39,-1.065888643,0.540349007,0.335145503,1.315608263,9.717745781,0.070602193,-0.12788454,0.139949122,-0.222049348,0.550822437,0.47800535,0.452143282,0.513489962,-0.053613774,-1.436041117,-1.687758565,-7.631250381,-48.88125229,28.66875076,210.3915326,-0.449188232,996.5345459,,88.5313372,24.37329064,Bump,,1.296909872,11.05196915,-0.747517791,-18.05625153,-64.3500061,13.36875057,-0.135367632,0.142087148,-0.221133052,1.296909872,11.05196915,-0.747517791,20.218914954563385,32,83,18,21
1.4,0.540599227,0.842049122,-1.503756553,1.341507375,9.71426487,0.060903316,0.079412422,0.127670739,-0.311388321,0.551623195,0.47786501,0.450829178,0.513915926,-0.045381755,-1.433428407,-1.681086063,-2.587500095,-49.33125305,25.85625076,207.6606199,,,,88.53133671,24.373290584,Bump,,3.09726963,9.606225777,-1.595055592,-13.01250076,-64.80000305,10.55625057,0.071929327,0.129808767,-0.310472019,3.09726963,9.606225777,-1.595055592,20.21867798423597,32,83,18,21
1.41,2.274335384,-0.232515812,-1.056015521,1.379137993,9.708971977,0.064387023,0.154334988,0.077274394,-0.152655108,0.553630114,0.477579996,0.448999643,0.513624221,-0.046644641,-1.429540575,-1.68621242,-6.150000095,-48.78750229,25.55625153,207.6467985,,,,88.53133622,24.373290528,Bump,,4.506881475,10.02114129,0.364905454,-16.57500076,-64.2562561,10.25625038,0.146851893,0.079412422,-0.151738812,4.506881475,10.02114129,0.364905454,20.19027413013016,32,83,18,21
1.42,2.768955231,-0.155328274,0.369896796,1.403568983,9.70544672,0.068349365,-0.020158538,0.035430157,0.007483093,0.555489182,0.477797821,0.447377935,0.512829185,-0.048661351,-1.427007437,-1.692743182,-6.112500191,-47.28750229,26.45625114,209.225992,,,,88.53133573000001,24.373290472,Bump,,3.744767427,9.013762856,-0.222532503,-16.55625153,-62.77500153,11.15625,-0.027641632,0.037568184,0.00839939,3.744767427,9.013762856,-0.222532503,20.200064111665053,32,83,18,21
1.43,2.362957954,-0.266940117,-1.102022767,1.41151911,9.704375267,0.055495672,-0.080114914,-0.003115411,0.120034929,0.556245297,0.478649989,0.446011841,0.51240468,-0.0392955,-1.426246285,-1.686789453,-5.418750286,-48.33750153,25.35000038,207.6742036,0.372558594,996.4370117,,88.53133524,24.373290416,Bump,,3.558725476,10.04028392,-1.676770508,-15.84375095,-63.82500076,10.05000019,-0.087598009,-0.000977,0.120951226,3.558725476,10.04028392,-1.676770508,20.19216529302066,32,83,18,21
1.44,1.263481915,0.034466267,-1.99041599,1.408685029,9.704853058,0.042469112,0.022876885,-0.099632046,0.137627836,0.556280017,0.479420587,0.445345864,0.512225986,-0.0301373,-1.426585495,-1.679286003,-6.300000191,-48.99375153,25.33125114,207.340331,,,,88.53133475,24.37329036,Bump,,2.265524435,10.1690176,-1.419422373,-16.74375153,-64.48125458,10.03125,0.015393792,-0.097494017,0.138544133,2.265524435,10.1690176,-1.419422373,20.19148228652642,32,83,18,21
1.45,0.682743788,0.969542027,0.61662665,1.399600685,9.706135273,0.04920877,0.052992519,-0.210290201,0.116217023,0.55589062,0.479227647,0.446072921,0.51219663,-0.035149688,-1.42749846,-1.683011651,-6.131250381,-49.06875229,26.36250114,208.2471997,,,,88.53133426000001,24.373290304,Bump,,2.290888429,10.8241724,1.421336648,-16.57500076,-64.55625153,11.0625,0.045509426,-0.208152175,0.117133321,2.290888429,10.8241724,1.421336648,20.18153183975613,32,83,18,21
1.46,0.575644493,0.202149391,2.164865255,1.392797351,9.707027435,0.064169817,0.03423897,-0.047464193,0.135306548,0.556075037,0.479041755,0.446661055,0.511657536,-0.046039969,-1.428136587,-1.693849206,-4.856250286,-49.76250076,27.48750114,208.9151099,,,,88.53133377,24.373290248,Bump,,1.73360002,10.50748229,2.70987165,-15.30000019,-65.25,12.18750095,0.026755878,-0.045326168,0.136222847,1.73360002,10.50748229,2.70987165,20.204416561057585,32,83,18,21
1.47,0.14538151,0.922764778,2.477087259,1.390628636,9.707266331,0.0742875,-0.055313806,0.194926952,-0.058704106,0.556458235,0.479019746,0.446808413,0.511132568,-0.053367345,-1.428307831,-1.701917708,-7.425000191,-48.30000305,24.22500038,206.6361808,0.895736694,996.3748779,,88.53133328,24.373290192,Bump,,1.345723462,10.64949665,0.983928663,-17.86875153,-63.78750229,8.925000191,-0.062796898,0.197064978,-0.057787809,1.345723462,10.64949665,0.983928663,20.20012693857845,32,83,18,21
1.48,-0.158499539,0.746183395,-0.491941199,1.413330793,9.704045773,0.065327179,-0.084452056,0.194560431,-0.328339815,0.557312697,0.479036957,0.445492506,0.511333823,-0.046212239,-1.426016629,-1.696761727,-6.918750286,-49.42500305,24.90000153,206.7386742,,,,88.53133279000001,24.373290136,Bump,,2.022413707,10.40734291,-2.001835442,-17.36250114,-64.89375305,9.600000381,-0.091935147,0.196698461,-0.32742352,2.022413707,10.40734291,-2.001835442,20.18207052349125,32,83,18,21
1.49,1.612629771,0.37152338,-2.367205858,1.451246321,9.698552132,0.047683889,0.030818129,0.042821621,-0.25576908,0.558450341,0.478930175,0.443432838,0.511982441,-0.032854861,-1.422183394,-1.685866237,-6.825000286,-49.51875305,27.22500038,208.8016309,,,,88.5313323,24.37329008,Bump,,4.168296993,9.586843967,-1.838286012,-17.25,-65.0062561,11.92500019,0.023335034,0.044959646,-0.254852784,4.168296993,9.586843967,-1.838286012,20.191152562093045,32,83,18,21
1.5,3.482724667,0.11301899,-0.255176425,1.474402249,9.695045948,0.050834039,0.093981545,-0.049418961,0.069699671,0.560113311,0.479062811,0.441956088,0.511318356,-0.034459436,-1.419786155,-1.691429734,-3.468750238,-48.54375076,25.08750153,207.3300057,,,,88.53133181,24.373290024,Bump,,4.732524538,9.769894791,1.023170942,-13.91250038,-64.03125,9.787500381,0.08649845,-0.047280934,0.070615969,4.732524538,9.769894791,1.023170942,20.21633370837417,32,83,18,21
1.51,2.545104504,0.071593761,1.744256735,1.474573612,9.694964409,0.060692262,-0.050243627,-0.051923505,0.214718968,0.561077237,0.479438663,0.441538438,0.510269135,-0.041136673,-1.419730127,-1.700924218,-6.712500095,-52.40625381,24.50625038,205.061765,0.533737183,996.4178467,,88.53133132,24.373289968,Bump,,3.488256931,9.960842133,1.184925783,-17.13750076,-67.89375305,9.206250191,-0.057726721,-0.049785479,0.215635266,3.488256931,9.960842133,1.184925783,20.18958247562668,32,83,18,21
1.52,0.721012533,-0.275758743,-0.947733998,1.467240036,9.696125031,0.052299973,-0.075472344,0.036835146,0.154732051,0.561179012,0.480277881,0.441049531,0.509790689,-0.035627719,-1.420519054,-1.697328448,-5.400000095,-48.28125381,27.00000191,209.2149373,,,,88.53133083,24.373289912,Bump,,1.659422487,9.832108259,-1.933998913,-15.84375095,-63.76875305,11.70000076,-0.082955437,0.038973173,0.155648343,1.659422487,9.832108259,-1.933998913,20.18579579488365,32,83,18,21
1.53,-0.799188137,-1.380243301,-3.444732428,1.467689872,9.696118355,0.039488856,0.064415691,0.020830489,-0.071654437,0.560976863,0.480662942,0.440603852,0.510035574,-0.026898939,-1.420514226,-1.688984394,-4.800000191,-50.19375229,24.24375153,205.7806992,,,,88.53133034,24.373289856,Bump,,1.073898816,9.326265526,-3.307838011,-15.22500038,-65.68125153,8.943750381,0.056932598,0.022968516,-0.070738142,1.073898816,9.326265526,-3.307838011,20.199578110411103,32,83,18,21
1.54,-0.13768667,-0.443962097,-2.934349418,1.479963839,9.69427824,0.0322165,0.11957678,-0.019242241,-0.186466474,0.561159045,0.480532736,0.440035328,0.510448486,-0.021768237,-1.419266999,-1.684066892,-7.237500191,-49.14375305,26.13750076,208.0066381,,,,88.53132985,24.3732898,Bump,,2.721117926,9.458827782,-0.96813601,-17.68125153,-64.61250305,10.83750057,0.112093689,-0.017104214,-0.185550179,2.721117926,9.458827782,-0.96813601,20.21942905566119,32,83,18,21
1.55,1.851186097,-0.074114799,-0.123571903,1.500822961,9.691068649,0.032994665,0.030695956,0.01386663,-0.045998119,0.562177867,0.480325237,0.439052314,0.510369092,-0.021979048,-1.417113721,-1.686166883,-7.856250286,-48.11250305,28.53750038,210.6739194,0.063415527,996.4735107,,88.53132936,24.373289744,Bump,,3.941577196,9.693922758,0.675972402,-18.30000114,-63.58125305,13.23750019,0.023212862,0.016004657,-0.04508182,3.941577196,9.693922758,0.675972402,20.18968883707542,32,83,18,21
1.56,2.29324162,-0.08813715,0.295721859,1.506826401,9.69012785,0.035738548,-0.004581486,0.017256931,0.148287425,0.56318152,0.48076205,0.438224867,0.509561867,-0.023713293,-1.416487873,-1.690990865,-4.275000095,-45.01875305,30.65625191,214.2535425,,,,88.53132887,24.373289688,Bump,,3.096791077,9.757452202,-0.510628346,-14.71875095,-60.48750305,15.35625076,-0.012064579,0.019394957,0.149203725,3.096791077,9.757452202,-0.510628346,20.20689931001549,32,83,18,21
1.57,0.892699659,0.444803715,-1.136748433,1.496850431,9.691686153,0.032096518,0.018967352,-0.035491244,0.173668855,0.563197672,0.481443509,0.43805708,0.509044677,-0.02143857,-1.417525351,-1.690100372,-7.125000477,-46.59375,28.78125191,211.7038857,,,,88.53132838,24.373289632,Bump,,1.621376634,10.11254692,-1.149512005,-17.56875038,-62.08125305,13.48125076,0.011484258,-0.033353218,0.174585156,1.621376634,10.11254692,-1.149512005,20.2104927518509,32,83,18,21
1.58,-0.074094087,0.454380989,-0.348522276,1.496584237,9.691718102,0.034876052,0.070035646,-0.06591231,-0.030237807,0.563126743,0.481270224,0.438262925,0.509109825,-0.023298392,-1.417546332,-1.691442668,-6.150000095,-44.77500153,27.58125114,211.6329303,,,,88.53132789,24.373289576,Bump,,2.033899188,11.51486087,0.89431747,-16.59375,-60.26250076,12.28125095,0.062552555,-0.063774284,-0.029321509,2.033899188,11.51486087,0.89431747,20.18955961255692,32,83,18,21
1.59,1.271623433,0.949960232,1.981139064,1.508072615,9.689873219,0.049385374,0.049021898,0.003512474,-0.081397734,0.563888103,0.480690107,0.438231334,0.50884226,-0.032731411,-1.416319132,-1.701363266,-5.887500286,-47.8125,28.33125114,210.6488212,0.013214111,996.4796753,,88.53132740000001,24.37328952,Bump,,2.975714207,10.79545879,2.414836621,-16.3125,-63.30000305,13.03125095,0.041538805,0.0056505,-0.080481435,2.975714207,10.79545879,2.414836621,20.2092292420228,32,83,18,21
1.6,0.821347117,0.258068085,2.513132572,1.513023734,9.689022064,0.063135162,-0.003023781,0.010445788,0.03744601,0.564534843,0.480375528,0.438288242,0.508373082,-0.041703552,-1.415756583,-1.711085081,-4.237500191,-45.73125076,29.62500191,212.9354291,,,,88.53132691,24.373289464,Bump,,3.049652457,10.70967603,2.237887383,-14.68125057,-61.21875381,14.32500076,-0.010506874,0.012583815,0.038362309,3.049652457,10.70967603,2.237887383,20.19489097948233,32,83,18,21
1.61,1.287418187,0.920889378,1.727592826,1.510694981,9.689350128,0.068461463,-0.020005821,0.092057322,0.067867078,0.564980447,0.480636701,0.438137367,0.507760793,-0.045286465,-1.415972114,-1.716143131,-6.450000286,-49.46250153,27.46875191,209.0453837,,,,88.53132642,24.373289408,Bump,,2.019542289,10.2652092,0.452243482,-16.89375114,-64.95000458,12.16875076,-0.027488916,0.094195349,0.068783373,2.019542289,10.2652092,0.452243482,20.205600521018397,32,83,18,21
1.62,0.107477248,0.802876949,-0.295131031,1.514996707,9.688698292,0.065456074,-0.032833981,0.030390522,-0.092851445,0.56528154,0.48081474,0.43769148,0.507641673,-0.043180091,-1.415542305,-1.715086699,-7.593750477,-47.38125229,29.56875038,211.9666428,,,,88.53132593000001,24.373289352,Bump,,1.811845291,10.35182924,-1.026042378,-18.03750038,-62.86875153,14.26875019,-0.040317076,0.032528549,-0.091935148,1.811845291,10.35182924,-1.026042378,20.205849469074973,32,83,18,21
1.63,0.962505221,1.020549297,-1.108944058,1.53163439,9.686141968,0.055833312,-0.016584979,0.0022602,-0.123944461,0.56569311,0.480762273,0.436779097,0.508018643,-0.03643878,-1.413866222,-1.709250808,-3.431250095,-46.74375153,29.40000153,212.168296,-0.005279541,996.4819336,,88.53132544,24.373289296,Bump,,2.486142665,9.793823123,-1.071386345,-13.87500095,-62.21250153,14.10000038,-0.024068072,0.004398227,-0.123028168,2.486142665,9.793823123,-1.071386345,20.202236141509083,32,83,18,21
